jobUrl,jobId,companyName,companyUrl,jobTitle,logoUrl,location,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote
https://www.linkedin.com/jobs/view/2937685691/,2937685691,ByteDance,https://www.linkedin.com/company/6575553/,Cloud Communication Customer Operations - BytePlus,https://media-exp1.licdn.com/dms/image/C560BAQGA-1ynUGnhlA/company-logo_100_100/0/1600334313022?e=1655337600&v=beta&t=QnFd_BmlYXUBHyCAOJ3Kz7o8utjflrN3f8s0vlBccJw,"Singapore, Singapore",1 connection works here,,false,true,1,https://www.linkedin.com/jobs/view/2937685691/,cloud,Jobs,2022-03-14T03:57:06.867Z,
https://www.linkedin.com/jobs/view/2964964301/,2964964301,IBM,https://www.linkedin.com/company/1009/,Strategy Consultant - Enterprise & Cloud Transformation/ Migration,https://media-exp1.licdn.com/dms/image/C4D0BAQHnDb1Rq_7PNQ/company-logo_100_100/0/1645010927195?e=1655337600&v=beta&t=YJPV_mzgP6M8k0_GGEyVkYsdpoPnII2m7s-Eb_ia5Zk,"Singapore, Singapore",110 alumni work here,,false,true,1,https://www.linkedin.com/jobs/view/2964964301/,cloud,Jobs,2022-03-14T03:57:06.867Z,
https://www.linkedin.com/jobs/view/2960693277/,2960693277,Opus Resourcing Ltd,https://www.linkedin.com/company/2765654/,Cloud Platform Engineer - Video Conferencing,https://media-exp1.licdn.com/dms/image/C4D0BAQENL2CSVMxvFQ/company-logo_100_100/0/1603820068162?e=1655337600&v=beta&t=25WHIYhk1yIx1KC7RFVQIABjRKquL6S7R4EXZVD89o8,"Singapore, Singapore",You have a preferred skill badge,,false,true,2,https://www.linkedin.com/jobs/view/2960693277/,cloud,Jobs,2022-03-14T03:57:06.867Z,
https://www.linkedin.com/jobs/view/2961154613/,2961154613,JAC Group,https://www.linkedin.com/company/69281/,"Senior Manager, MLOps, Analytics & Cloud",https://media-exp1.licdn.com/dms/image/C560BAQEyB6oErjR7zQ/company-logo_100_100/0/1625133665222?e=1655337600&v=beta&t=WYQoUve-YPmEeYJNYYeHyI3GE_Sgc1t0dT5jIaE4hz0,"Singapore, Singapore",You have a preferred skill badge,,false,true,1,https://www.linkedin.com/jobs/view/2961154613/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2959792400/,2959792400,IBM,https://www.linkedin.com/company/1009/,Brand Technical Specialist - Cloud Platform,https://media-exp1.licdn.com/dms/image/C4D0BAQHnDb1Rq_7PNQ/company-logo_100_100/0/1645010927195?e=1655337600&v=beta&t=YJPV_mzgP6M8k0_GGEyVkYsdpoPnII2m7s-Eb_ia5Zk,"Singapore, Singapore",110 alumni work here,,false,true,0,https://www.linkedin.com/jobs/view/2959792400/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2937689261/,2937689261,ByteDance,https://www.linkedin.com/company/6575553/,Cloud Communication Solution - Byteplus,https://media-exp1.licdn.com/dms/image/C560BAQGA-1ynUGnhlA/company-logo_100_100/0/1600334313022?e=1655337600&v=beta&t=QnFd_BmlYXUBHyCAOJ3Kz7o8utjflrN3f8s0vlBccJw,"Singapore, Singapore",Your profile matches this job,,false,true,2,https://www.linkedin.com/jobs/view/2937689261/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2955872832/,2955872832,Michael Page,https://www.linkedin.com/company/3476/,Business Analyst -HR Cloud Implementation,https://media-exp1.licdn.com/dms/image/C4D0BAQHHyXXIeVo_hA/company-logo_100_100/0/1647016299516?e=1655337600&v=beta&t=_odwwk6LRKV-SOqsCiWla70pcEvPThONLY4QiPcLK9E,"Singapore, Singapore",17 alumni work here,,false,true,4,https://www.linkedin.com/jobs/view/2955872832/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2963206223/,2963206223,Acronis,https://www.linkedin.com/company/13179/,Research Engineer,https://media-exp1.licdn.com/dms/image/C510BAQHpKxsqxdEWjg/company-logo_100_100/0/1519856602358?e=1655337600&v=beta&t=W3IXKiKWYyTVGDjZzaWG-rw2Qu82NdD248AVMfPVHZk,"Singapore, Singapore",4 alumni work here,2022-03-12,false,false,7,https://www.linkedin.com/jobs/view/2963206223/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2950823502/,2950823502,Dell Technologies,https://www.linkedin.com/company/15088102/,Data Science Intern - Master's,https://media-exp1.licdn.com/dms/image/C4E0BAQHd5Km8_W6GVA/company-logo_100_100/0/1614178926580?e=1655337600&v=beta&t=ROPKEnhdUMNpZcIfwGZBUoe2Xp6GmBtouSgY4ZBwiGM,"Singapore, Singapore",50 alumni work here,2022-03-10,false,false,0,https://www.linkedin.com/jobs/view/2950823502/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2969387704/,2969387704,Jobs via eFinancialCareers,https://www.linkedin.com/company/37778197/,Program Manager - Cloud Migration - Singapore,https://media-exp1.licdn.com/dms/image/C560BAQHGMwEP_13neQ/company-logo_100_100/0/1619703231419?e=1655337600&v=beta&t=jkR96ekWPnZmfqzJoTdiNNoKNE3dF5bRmerxQ81tsVY,"Singapore, Singapore",,,false,true,0,https://www.linkedin.com/jobs/view/2969387704/,cloud,Jobs,2022-03-14T03:57:12.809Z,
