Source,Target,Type,Weight
29,5251,undirected,1
29,5180,undirected,1
29,5386,undirected,1
29,5079,undirected,1
29,5387,undirected,1
29,5388,undirected,1
29,5389,undirected,1
29,5390,undirected,1
29,5099,undirected,1
29,5186,undirected,1
29,5209,undirected,1
29,5391,undirected,1
30,5149,undirected,1
30,5392,undirected,1
30,5147,undirected,1
30,5393,undirected,1
30,5394,undirected,1
30,5395,undirected,1
30,5396,undirected,1
30,5074,undirected,1
30,5251,undirected,1
30,5397,undirected,1
30,5398,undirected,1
30,5307,undirected,1
30,5399,undirected,1
30,5105,undirected,1
31,5205,undirected,1
31,5147,undirected,1
31,5400,undirected,1
31,5401,undirected,1
31,5180,undirected,1
31,5402,undirected,1
31,5403,undirected,1
31,5172,undirected,1
31,5263,undirected,1
31,5404,undirected,1
31,5111,undirected,1
31,5207,undirected,1
31,5405,undirected,1
31,5141,undirected,1
31,5406,undirected,1
31,5115,undirected,1
31,5212,undirected,1
32,5407,undirected,1
32,5408,undirected,1
32,5409,undirected,1
32,5410,undirected,1
32,5411,undirected,1
32,5412,undirected,1
32,5413,undirected,1
32,5414,undirected,1
32,5263,undirected,1
32,5415,undirected,1
32,5111,undirected,1
32,5416,undirected,1
32,5417,undirected,1
32,5418,undirected,1
32,5339,undirected,1
32,5419,undirected,1
32,5420,undirected,1
32,5409,undirected,1
32,5421,undirected,1
32,5094,undirected,1
32,5411,undirected,1
32,5422,undirected,1
32,5414,undirected,1
32,5415,undirected,1
32,5111,undirected,1
32,5416,undirected,1
32,5263,undirected,1
32,5418,undirected,1
32,5339,undirected,1
32,5419,undirected,1
32,5420,undirected,1
32,5409,undirected,1
32,5421,undirected,1
32,5094,undirected,1
32,5411,undirected,1
32,5422,undirected,1
32,5414,undirected,1
32,5415,undirected,1
32,5111,undirected,1
32,5416,undirected,1
32,5263,undirected,1
32,5418,undirected,1
33,5243,undirected,1
33,5423,undirected,1
33,5424,undirected,1
33,5425,undirected,1
33,5074,undirected,1
33,5426,undirected,1
33,5427,undirected,1
33,5428,undirected,1
33,5429,undirected,1
33,5240,undirected,1
33,5430,undirected,1
33,5431,undirected,1
34,5432,undirected,1
