Source,Target,Type,Weight
16032,1555,undirected,1
16032,5098,undirected,1
16032,797,undirected,1
16032,41,undirected,1
16032,51,undirected,1
16032,63,undirected,1
16032,5099,undirected,1
16032,5100,undirected,1
16032,210,undirected,1
16032,465,undirected,1
16032,92,undirected,1
16032,92,undirected,1
16032,257,undirected,1
16032,292,undirected,1
16032,1911,undirected,1
16032,56,undirected,1
16032,467,undirected,1
16032,60,undirected,1
16032,5101,undirected,1
16032,5102,undirected,1
16032,5113,undirected,1
16032,5114,undirected,1
16032,1152,undirected,1
16032,549,undirected,1
16032,239,undirected,1
16032,63,undirected,1
16032,4091,undirected,1
16032,5115,undirected,1
16032,5105,undirected,1
16032,64,undirected,1
16032,517,undirected,1
16032,1599,undirected,1
16032,1130,undirected,1
16032,2885,undirected,1
16032,5095,undirected,1
16032,187,undirected,1
16033,1774,undirected,1
16033,10,undirected,1
16033,5116,undirected,1
16033,193,undirected,1
16033,1094,undirected,1
16033,275,undirected,1
16033,5117,undirected,1
16033,19,undirected,1
16033,113,undirected,1
16033,26,undirected,1
16033,5118,undirected,1
16033,476,undirected,1
16033,857,undirected,1
16033,52,undirected,1
16033,40,undirected,1
16033,81,undirected,1
16033,5119,undirected,1
16033,788,undirected,1
16033,60,undirected,1
16033,1783,undirected,1
16033,63,undirected,1
16033,824,undirected,1
16034,1983,undirected,1
16034,157,undirected,1
16034,5120,undirected,1
16034,2772,undirected,1
16034,608,undirected,1
16034,2538,undirected,1
16034,1253,undirected,1
16034,195,undirected,1
16034,1150,undirected,1
16034,5121,undirected,1
16034,1949,undirected,1
16034,23,undirected,1
16034,405,undirected,1
16034,411,undirected,1
16034,5122,undirected,1
16034,5123,undirected,1
16034,529,undirected,1
16034,413,undirected,1
16034,5124,undirected,1
16034,1964,undirected,1
16034,755,undirected,1
16034,882,undirected,1
16034,1438,undirected,1
16034,1414,undirected,1
16034,49,undirected,1
16034,5125,undirected,1
16034,1953,undirected,1
16034,1967,undirected,1
16034,90,undirected,1
16034,262,undirected,1
16034,176,undirected,1
16034,5126,undirected,1
16034,56,undirected,1
16034,5127,undirected,1
16034,5128,undirected,1
16034,5129,undirected,1
16034,5130,undirected,1
16034,1562,undirected,1
16034,1114,undirected,1
16034,5131,undirected,1
16034,1476,undirected,1
16034,183,undirected,1
16034,569,undirected,1
16034,720,undirected,1
16035,5132,undirected,1
16035,5133,undirected,1
16035,5134,undirected,1
16035,10,undirected,1
16035,5135,undirected,1
16035,3607,undirected,1
16035,4064,undirected,1
16035,274,undirected,1
16035,5136,undirected,1
16035,19,undirected,1
16035,1287,undirected,1
16035,5137,undirected,1
16035,21,undirected,1
16035,1152,undirected,1
16035,113,undirected,1
16035,26,undirected,1
16035,528,undirected,1
16035,2053,undirected,1
16035,5138,undirected,1
16035,5139,undirected,1
16035,3723,undirected,1
16035,862,undirected,1
16035,5140,undirected,1
16035,713,undirected,1
16035,5141,undirected,1
16035,718,undirected,1
16035,292,undirected,1
16035,466,undirected,1
16035,467,undirected,1
16035,60,undirected,1
16035,915,undirected,1
16035,410,undirected,1
16035,5142,undirected,1
16035,822,undirected,1
16035,5143,undirected,1
16035,5144,undirected,1
16035,5145,undirected,1
16035,5146,undirected,1
16035,825,undirected,1
16035,761,undirected,1
16035,187,undirected,1
16036,315,undirected,1
16036,1996,undirected,1
16036,271,undirected,1
16036,71,undirected,1
16036,3077,undirected,1
16036,5147,undirected,1
16036,5148,undirected,1
16036,2174,undirected,1
16036,4170,undirected,1
16036,357,undirected,1
16036,2220,undirected,1
16036,3155,undirected,1
16036,478,undirected,1
16036,4173,undirected,1
16036,5149,undirected,1
16036,292,undirected,1
16036,5150,undirected,1
16036,56,undirected,1
16036,549,undirected,1
16036,5151,undirected,1
16036,3696,undirected,1
16036,1880,undirected,1
15864,2118,undirected,1
15864,5152,undirected,1
15864,5153,undirected,1
15864,423,undirected,1
15864,2278,undirected,1
15864,71,undirected,1
15864,321,undirected,1
15864,5154,undirected,1
15864,608,undirected,1
15864,1178,undirected,1
15864,26,undirected,1
15864,5155,undirected,1
15864,384,undirected,1
15864,5156,undirected,1
15864,3153,undirected,1
15864,3352,undirected,1
15864,5157,undirected,1
15864,5158,undirected,1
15864,92,undirected,1
15864,56,undirected,1
15864,5159,undirected,1
15864,1696,undirected,1
15864,5160,undirected,1
15864,5161,undirected,1
15864,5162,undirected,1
15864,340,undirected,1
15752,2427,undirected,1
15752,190,undirected,1
15752,3567,undirected,1
15752,3673,undirected,1
15752,800,undirected,1
15752,1645,undirected,1
15752,3674,undirected,1
15752,408,undirected,1
15752,15,undirected,1
15752,2538,undirected,1
15752,195,undirected,1
15752,3676,undirected,1
15752,3677,undirected,1
15752,19,undirected,1
15752,1199,undirected,1
15752,113,undirected,1
15752,454,undirected,1
15752,26,undirected,1
15752,171,undirected,1
15752,2053,undirected,1
15752,1914,undirected,1
15752,737,undirected,1
15752,2373,undirected,1
15752,3681,undirected,1
15752,3690,undirected,1
15752,385,undirected,1
15752,436,undirected,1
15752,1518,undirected,1
15752,291,undirected,1
15752,759,undirected,1
15752,3686,undirected,1
15752,92,undirected,1
15752,292,undirected,1
15752,56,undirected,1
15752,466,undirected,1
15752,467,undirected,1
15752,2069,undirected,1
15752,761,undirected,1
15752,497,undirected,1
15752,3687,undirected,1
15752,1092,undirected,1
15752,64,undirected,1
15752,3689,undirected,1
15752,825,undirected,1
15752,187,undirected,1
1153,269,undirected,1
1153,270,undirected,1
1153,342,undirected,1
1153,10,undirected,1
1153,2689,undirected,1
1153,5163,undirected,1
1153,104,undirected,1
1153,803,undirected,1
1153,273,undirected,1
1153,4830,undirected,1
1153,691,undirected,1
1153,274,undirected,1
1153,426,undirected,1
1153,441,undirected,1
1153,19,undirected,1
1153,21,undirected,1
1153,456,undirected,1
1153,113,undirected,1
1153,2053,undirected,1
1153,456,undirected,1
1153,1483,undirected,1
1153,1672,undirected,1
1153,729,undirected,1
1153,356,undirected,1
1153,702,undirected,1
1153,83,undirected,1
1153,713,undirected,1
1153,293,undirected,1
1153,1059,undirected,1
1153,718,undirected,1
1153,178,undirected,1
1153,543,undirected,1
1153,56,undirected,1
1153,441,undirected,1
1153,60,undirected,1
1153,3873,undirected,1
1153,299,undirected,1
1153,145,undirected,1
1153,5164,undirected,1
1153,1075,undirected,1
1153,366,undirected,1
15753,826,undirected,1
15753,827,undirected,1
15753,828,undirected,1
15753,829,undirected,1
15753,830,undirected,1
15753,26,undirected,1
15753,831,undirected,1
15753,832,undirected,1
15753,833,undirected,1
15753,834,undirected,1
15753,774,undirected,1
15753,835,undirected,1
15753,253,undirected,1
15753,836,undirected,1
15753,356,undirected,1
15753,289,undirected,1
15753,837,undirected,1
15753,320,undirected,1
15753,838,undirected,1
15753,839,undirected,1
15753,478,undirected,1
15753,840,undirected,1
15753,292,undirected,1
15753,56,undirected,1
15753,841,undirected,1
15753,842,undirected,1
15753,843,undirected,1
15753,844,undirected,1
15753,845,undirected,1
15753,846,undirected,1
15753,355,undirected,1
15753,826,undirected,1
15753,827,undirected,1
15753,828,undirected,1
15753,829,undirected,1
15753,830,undirected,1
15753,26,undirected,1
15753,831,undirected,1
15753,832,undirected,1
15753,833,undirected,1
15753,834,undirected,1
15753,774,undirected,1
15753,835,undirected,1
15753,253,undirected,1
15753,836,undirected,1
15753,356,undirected,1
15753,289,undirected,1
15753,837,undirected,1
15753,320,undirected,1
15753,838,undirected,1
15753,839,undirected,1
15753,478,undirected,1
15753,840,undirected,1
15753,292,undirected,1
15753,56,undirected,1
15753,841,undirected,1
15753,842,undirected,1
15753,843,undirected,1
15753,844,undirected,1
15753,845,undirected,1
15753,846,undirected,1
15864,270,undirected,1
15864,2118,undirected,1
15864,5165,undirected,1
15864,5152,undirected,1
15864,104,undirected,1
15864,5153,undirected,1
15864,2278,undirected,1
15864,71,undirected,1
15864,321,undirected,1
15864,5154,undirected,1
15864,608,undirected,1
15864,281,undirected,1
15864,5155,undirected,1
15864,384,undirected,1
15864,2538,undirected,1
15864,5156,undirected,1
15864,318,undirected,1
15864,1570,undirected,1
15864,5166,undirected,1
15864,3153,undirected,1
15864,3352,undirected,1
15864,324,undirected,1
15864,663,undirected,1
15864,5157,undirected,1
15864,731,undirected,1
15864,5158,undirected,1
15864,92,undirected,1
15864,92,undirected,1
15864,294,undirected,1
15864,56,undirected,1
15864,5167,undirected,1
15864,5159,undirected,1
15864,1696,undirected,1
15864,1851,undirected,1
15864,5160,undirected,1
15864,565,undirected,1
15864,5162,undirected,1
15864,931,undirected,1
15864,340,undirected,1
16037,343,undirected,1
16037,2701,undirected,1
16037,5168,undirected,1
16037,10,undirected,1
16037,5169,undirected,1
16037,104,undirected,1
16037,1464,undirected,1
16037,5170,undirected,1
16037,15,undirected,1
16037,4640,undirected,1
16037,19,undirected,1
16037,279,undirected,1
16037,22,undirected,1
16037,26,undirected,1
16037,28,undirected,1
16037,456,undirected,1
16037,2053,undirected,1
16037,5171,undirected,1
16037,413,undirected,1
16037,34,undirected,1
16037,5172,undirected,1
16037,943,undirected,1
16037,5173,undirected,1
16037,5174,undirected,1
16037,5175,undirected,1
16037,5176,undirected,1
16037,5177,undirected,1
16037,5178,undirected,1
16037,5179,undirected,1
16037,5180,undirected,1
16037,135,undirected,1
16037,5181,undirected,1
16037,2701,undirected,1
16037,718,undirected,1
16037,4478,undirected,1
16037,1657,undirected,1
16037,1672,undirected,1
16037,2372,undirected,1
16037,5182,undirected,1
16037,5183,undirected,1
16037,5184,undirected,1
16037,824,undirected,1
16037,187,undirected,1
16038,190,undirected,1
16038,3567,undirected,1
16038,2325,undirected,1
16038,1996,undirected,1
16038,2278,undirected,1
16038,5185,undirected,1
16038,19,undirected,1
16038,2249,undirected,1
16038,1664,undirected,1
16038,455,undirected,1
16038,2721,undirected,1
16038,384,undirected,1
16038,5186,undirected,1
16038,5187,undirected,1
16038,964,undirected,1
16038,588,undirected,1
16038,5188,undirected,1
16038,145,undirected,1
16038,5189,undirected,1
16038,324,undirected,1
16038,5190,undirected,1
16038,56,undirected,1
16038,60,undirected,1
16038,4760,undirected,1
16038,97,undirected,1
16038,2118,undirected,1
16038,315,undirected,1
16038,5191,undirected,1
16038,1909,undirected,1
16038,5192,undirected,1
16038,5193,undirected,1
16038,3466,undirected,1
16038,5194,undirected,1
16038,315,undirected,1
16038,5195,undirected,1
16038,82,undirected,1
16038,5196,undirected,1
16038,593,undirected,1
16038,326,undirected,1
16038,5197,undirected,1
16038,5198,undirected,1
16038,5199,undirected,1
16038,341,undirected,1
16038,5200,undirected,1
16038,306,undirected,1
16038,1094,undirected,1
16038,273,undirected,1
16038,113,undirected,1
16038,310,undirected,1
16038,922,undirected,1
16038,314,undirected,1
16038,5201,undirected,1
16038,5202,undirected,1
16038,5203,undirected,1
16038,2723,undirected,1
16038,5204,undirected,1
16038,137,undirected,1
16038,670,undirected,1
16038,145,undirected,1
16038,497,undirected,1
16038,237,undirected,1
16038,1880,undirected,1
16038,5205,undirected,1
16038,274,undirected,1
16038,5206,undirected,1
16038,1619,undirected,1
16038,5207,undirected,1
16038,81,undirected,1
16038,529,undirected,1
16038,286,undirected,1
16038,923,undirected,1
16038,5208,undirected,1
16038,5209,undirected,1
16038,5210,undirected,1
16038,328,undirected,1
16038,294,undirected,1
16038,333,undirected,1
16038,5211,undirected,1
16038,2284,undirected,1
16039,269,undirected,1
16039,818,undirected,1
16039,270,undirected,1
16039,798,undirected,1
16039,342,undirected,1
16039,190,undirected,1
16039,1700,undirected,1
16039,5212,undirected,1
16039,639,undirected,1
16039,5213,undirected,1
16039,5214,undirected,1
16039,104,undirected,1
16039,243,undirected,1
16039,376,undirected,1
16039,273,undirected,1
16039,5215,undirected,1
16039,157,undirected,1
16039,274,undirected,1
16039,5216,undirected,1
16039,275,undirected,1
16039,2351,undirected,1
16039,19,undirected,1
16039,639,undirected,1
16039,21,undirected,1
16039,5217,undirected,1
16039,5218,undirected,1
16039,456,undirected,1
16039,2093,undirected,1
16039,5219,undirected,1
16039,3774,undirected,1
16039,5220,undirected,1
16039,5221,undirected,1
16039,3917,undirected,1
16039,376,undirected,1
16039,5222,undirected,1
16039,2952,undirected,1
16039,5223,undirected,1
16039,5224,undirected,1
16039,5225,undirected,1
16039,1484,undirected,1
16039,478,undirected,1
16039,5226,undirected,1
16039,5227,undirected,1
16039,5228,undirected,1
16039,291,undirected,1
16039,5229,undirected,1
16039,5230,undirected,1
16039,2255,undirected,1
16039,326,undirected,1
16039,92,undirected,1
16039,178,undirected,1
16039,293,undirected,1
16039,5231,undirected,1
16039,56,undirected,1
16039,296,undirected,1
16039,3942,undirected,1
16039,299,undirected,1
16039,237,undirected,1
16039,145,undirected,1
16039,5232,undirected,1
16039,359,undirected,1
16039,363,undirected,1
16039,5233,undirected,1
16039,401,undirected,1
16039,180,undirected,1
16039,403,undirected,1
16039,5234,undirected,1
15827,5235,undirected,1
15827,5236,undirected,1
15827,1094,undirected,1
15827,5237,undirected,1
15827,71,undirected,1
15827,15,undirected,1
15827,5238,undirected,1
15827,959,undirected,1
15827,22,undirected,1
15827,26,undirected,1
15827,27,undirected,1
15827,116,undirected,1
15827,5239,undirected,1
15827,5240,undirected,1
15827,34,undirected,1
15827,5241,undirected,1
15827,5242,undirected,1
15827,2077,undirected,1
15827,2498,undirected,1
15827,49,undirected,1
15827,4292,undirected,1
15827,1496,undirected,1
15827,5243,undirected,1
15827,5244,undirected,1
15827,3618,undirected,1
15827,92,undirected,1
15827,56,undirected,1
15827,5245,undirected,1
15827,5246,undirected,1
15827,736,undirected,1
15827,1549,undirected,1
5248,2623,undirected,1
5248,1195,undirected,1
5248,5247,undirected,1
5248,5248,undirected,1
5248,392,undirected,1
5248,853,undirected,1
5248,275,undirected,1
5248,5249,undirected,1
5248,1005,undirected,1
5248,5250,undirected,1
5248,857,undirected,1
5248,900,undirected,1
5248,5251,undirected,1
5248,4273,undirected,1
5248,5252,undirected,1
5248,289,undirected,1
5248,51,undirected,1
5248,63,undirected,1
5248,5253,undirected,1
5248,210,undirected,1
5248,909,undirected,1
5248,92,undirected,1
5248,292,undirected,1
5248,5254,undirected,1
5248,56,undirected,1
5248,5255,undirected,1
5248,549,undirected,1
5248,5256,undirected,1
5248,63,undirected,1
5248,4091,undirected,1
5248,5257,undirected,1
5248,1077,undirected,1
5248,266,undirected,1
5248,5258,undirected,1
5248,2382,undirected,1
5248,5259,undirected,1
5248,5260,undirected,1
16040,2930,undirected,1
16040,5261,undirected,1
16040,2933,undirected,1
16040,1464,undirected,1
16040,5262,undirected,1
16040,520,undirected,1
16040,1466,undirected,1
16040,5263,undirected,1
16040,405,undirected,1
16040,26,undirected,1
16040,28,undirected,1
16040,5264,undirected,1
16040,5265,undirected,1
16040,946,undirected,1
16040,5266,undirected,1
16040,413,undirected,1
16040,5267,undirected,1
16040,240,undirected,1
16040,5268,undirected,1
16040,5269,undirected,1
16040,1107,undirected,1
16040,5270,undirected,1
16040,5271,undirected,1
16040,4277,undirected,1
16040,2937,undirected,1
16040,5272,undirected,1
16040,5273,undirected,1
16040,5274,undirected,1
16040,1911,undirected,1
16040,5275,undirected,1
16040,5276,undirected,1
16040,2942,undirected,1
16040,2372,undirected,1
16040,146,undirected,1
16040,5277,undirected,1
16040,1476,undirected,1
16040,5278,undirected,1
16040,185,undirected,1
16040,1252,undirected,1
16041,368,undirected,1
16041,5279,undirected,1
16041,5280,undirected,1
16041,104,undirected,1
16041,5281,undirected,1
16041,1094,undirected,1
16041,742,undirected,1
16041,274,undirected,1
16041,2338,undirected,1
16041,426,undirected,1
16041,19,undirected,1
16041,243,undirected,1
16041,1619,undirected,1
16041,1265,undirected,1
16041,23,undirected,1
16041,528,undirected,1
16041,171,undirected,1
16041,76,undirected,1
16041,352,undirected,1
16041,433,undirected,1
16041,630,undirected,1
16041,3918,undirected,1
16041,4436,undirected,1
16041,5282,undirected,1
16041,5283,undirected,1
16041,5284,undirected,1
16041,436,undirected,1
16041,867,undirected,1
16041,86,undirected,1
16041,87,undirected,1
16041,1930,undirected,1
16041,5285,undirected,1
16041,2720,undirected,1
16041,178,undirected,1
16041,441,undirected,1
16041,871,undirected,1
16041,466,undirected,1
16041,467,undirected,1
16041,3619,undirected,1
16041,5286,undirected,1
16041,299,undirected,1
16041,5287,undirected,1
16041,239,undirected,1
16041,363,undirected,1
16041,5288,undirected,1
16041,64,undirected,1
16041,95,undirected,1
16041,5289,undirected,1
16041,294,undirected,1
16041,735,undirected,1
15739,422,undirected,1
15739,406,undirected,1
15739,511,undirected,1
15739,380,undirected,1
15739,382,undirected,1
15739,26,undirected,1
15739,27,undirected,1
15739,75,undirected,1
15739,384,undirected,1
15739,512,undirected,1
15739,513,undirected,1
15739,392,undirected,1
15739,395,undirected,1
15739,262,undirected,1
15739,292,undirected,1
15739,56,undirected,1
15739,514,undirected,1
15739,515,undirected,1
15739,516,undirected,1
15739,488,undirected,1
15739,146,undirected,1
15739,398,undirected,1
15739,517,undirected,1
15739,95,undirected,1
15739,402,undirected,1
15739,518,undirected,1
15739,187,undirected,1
16042,5290,undirected,1
16042,5291,undirected,1
16042,5292,undirected,1
16042,1199,undirected,1
16042,2560,undirected,1
16042,19,undirected,1
16042,5293,undirected,1
16042,349,undirected,1
16042,26,undirected,1
16042,1153,undirected,1
16042,2978,undirected,1
16042,1173,undirected,1
16042,5294,undirected,1
16042,40,undirected,1
16042,3812,undirected,1
16042,5295,undirected,1
16042,3756,undirected,1
16042,52,undirected,1
16042,56,undirected,1
16042,457,undirected,1
16042,1152,undirected,1
16042,349,undirected,1
16042,5296,undirected,1
16042,1599,undirected,1
16042,1477,undirected,1
16042,5297,undirected,1
16042,5298,undirected,1
16043,5290,undirected,1
16043,5299,undirected,1
16043,5291,undirected,1
16043,5292,undirected,1
16043,1199,undirected,1
16043,19,undirected,1
16043,5293,undirected,1
16043,380,undirected,1
16043,113,undirected,1
16043,26,undirected,1
16043,5300,undirected,1
16043,1173,undirected,1
16043,354,undirected,1
16043,356,undirected,1
16043,5294,undirected,1
16043,2584,undirected,1
16043,3812,undirected,1
16043,3756,undirected,1
16043,210,undirected,1
16043,747,undirected,1
16043,56,undirected,1
16043,457,undirected,1
16043,63,undirected,1
16043,349,undirected,1
16043,5296,undirected,1
16043,1599,undirected,1
16043,187,undirected,1
2800,269,undirected,1
2800,639,undirected,1
2800,341,undirected,1
2800,1837,undirected,1
2800,5,undirected,1
2800,10,undirected,1
2800,851,undirected,1
2800,5301,undirected,1
2800,423,undirected,1
2800,1395,undirected,1
2800,1618,undirected,1
2800,5302,undirected,1
2800,71,undirected,1
2800,5303,undirected,1
2800,5304,undirected,1
2800,5305,undirected,1
2800,639,undirected,1
2800,21,undirected,1
2800,5306,undirected,1
2800,113,undirected,1
2800,382,undirected,1
2800,1092,undirected,1
2800,2053,undirected,1
2800,384,undirected,1
2800,1532,undirected,1
2800,5307,undirected,1
2800,1811,undirected,1
2800,5308,undirected,1
2800,17,undirected,1
2800,5309,undirected,1
2800,630,undirected,1
2800,702,undirected,1
2800,755,undirected,1
2800,40,undirected,1
2800,5310,undirected,1
2800,5311,undirected,1
2800,82,undirected,1
2800,83,undirected,1
2800,1226,undirected,1
2800,3586,undirected,1
2800,49,undirected,1
2800,5312,undirected,1
2800,5313,undirected,1
2800,2103,undirected,1
2800,178,undirected,1
2800,92,undirected,1
2800,56,undirected,1
2800,296,undirected,1
2800,60,undirected,1
2800,235,undirected,1
2800,1569,undirected,1
2800,5115,undirected,1
2800,5211,undirected,1
2800,366,undirected,1
2800,5314,undirected,1
2800,180,undirected,1
2800,569,undirected,1
16044,188,undirected,1
16044,5315,undirected,1
16044,190,undirected,1
16044,4004,undirected,1
16044,5316,undirected,1
16044,742,undirected,1
16044,275,undirected,1
16044,2538,undirected,1
16044,2958,undirected,1
16044,1825,undirected,1
16044,27,undirected,1
16044,5317,undirected,1
16044,5318,undirected,1
16044,2538,undirected,1
16044,3179,undirected,1
16044,77,undirected,1
16044,3345,undirected,1
16044,5319,undirected,1
16044,2953,undirected,1
16044,5320,undirected,1
16044,5321,undirected,1
16044,5322,undirected,1
16044,56,undirected,1
16044,4259,undirected,1
16044,951,undirected,1
16044,5323,undirected,1
16044,5324,undirected,1
16044,3084,undirected,1
16044,1337,undirected,1
16044,63,undirected,1
16044,64,undirected,1
16044,5325,undirected,1
16044,5326,undirected,1
16045,190,undirected,1
16045,996,undirected,1
16045,71,undirected,1
16045,2605,undirected,1
16045,921,undirected,1
16045,2596,undirected,1
16045,4408,undirected,1
16045,810,undirected,1
16045,1008,undirected,1
16045,34,undirected,1
16045,1012,undirected,1
16045,3278,undirected,1
16045,2600,undirected,1
16045,4574,undirected,1
16045,262,undirected,1
16045,56,undirected,1
16045,2592,undirected,1
16045,60,undirected,1
16045,2606,undirected,1
16045,2608,undirected,1
16045,940,undirected,1
16045,565,undirected,1
16045,517,undirected,1
16045,5327,undirected,1
16045,5328,undirected,1
16045,95,undirected,1
16045,1129,undirected,1
16045,1599,undirected,1
16045,2593,undirected,1
16045,4562,undirected,1
16045,626,undirected,1
16045,4564,undirected,1
16045,21,undirected,1
16045,485,undirected,1
16045,349,undirected,1
16045,28,undirected,1
16045,1246,undirected,1
16045,1950,undirected,1
16045,95,undirected,1
16045,163,undirected,1
16045,33,undirected,1
16045,1570,undirected,1
16045,246,undirected,1
16045,4573,undirected,1
16045,5329,undirected,1
16045,1779,undirected,1
16045,3051,undirected,1
16045,92,undirected,1
16045,2664,undirected,1
16045,937,undirected,1
16045,1657,undirected,1
16045,2607,undirected,1
16045,61,undirected,1
16045,549,undirected,1
16045,1160,undirected,1
16045,2113,undirected,1
16045,2612,undirected,1
16045,569,undirected,1
16045,4429,undirected,1
16045,1196,undirected,1
16045,2590,undirected,1
16045,5330,undirected,1
16045,5331,undirected,1
16045,112,undirected,1
16045,5332,undirected,1
16045,1005,undirected,1
16045,696,undirected,1
16045,413,undirected,1
16045,1778,undirected,1
16045,1175,undirected,1
16045,127,undirected,1
16045,92,undirected,1
16045,2599,undirected,1
16045,5333,undirected,1
16045,2609,undirected,1
16045,2597,undirected,1
16045,5334,undirected,1
16045,183,undirected,1
16045,2610,undirected,1
16045,153,undirected,1
16045,4561,undirected,1
16045,2603,undirected,1
16045,2643,undirected,1
16045,3248,undirected,1
16045,274,undirected,1
16045,5249,undirected,1
16045,2653,undirected,1
16045,279,undirected,1
16045,2595,undirected,1
16045,1962,undirected,1
16045,629,undirected,1
16045,27,undirected,1
16045,937,undirected,1
16045,1202,undirected,1
16045,1591,undirected,1
16045,2598,undirected,1
16045,355,undirected,1
16045,2916,undirected,1
16045,4451,undirected,1
16045,176,undirected,1
16045,5335,undirected,1
16045,1457,undirected,1
16045,1698,undirected,1
16045,5336,undirected,1
16046,10,undirected,1
16046,803,undirected,1
16046,5337,undirected,1
16046,1025,undirected,1
16046,853,undirected,1
16046,275,undirected,1
16046,5338,undirected,1
16046,610,undirected,1
16046,5339,undirected,1
16046,5340,undirected,1
16046,1167,undirected,1
16046,771,undirected,1
16046,26,undirected,1
16046,27,undirected,1
16046,5341,undirected,1
16046,1005,undirected,1
16046,29,undirected,1
16046,2134,undirected,1
16046,857,undirected,1
16046,5342,undirected,1
16046,1648,undirected,1
16046,1719,undirected,1
16046,1279,undirected,1
16046,3253,undirected,1
16046,459,undirected,1
16046,5343,undirected,1
16046,4673,undirected,1
16046,1120,undirected,1
16046,51,undirected,1
16046,52,undirected,1
16046,1848,undirected,1
16046,788,undirected,1
16046,56,undirected,1
16046,5344,undirected,1
16046,1598,undirected,1
16046,1363,undirected,1
16046,60,undirected,1
16046,5075,undirected,1
16046,5345,undirected,1
16046,5346,undirected,1
16046,235,undirected,1
16046,63,undirected,1
16046,265,undirected,1
16046,2494,undirected,1
16046,2529,undirected,1
16046,65,undirected,1
16046,5347,undirected,1
16046,68,undirected,1
15744,621,undirected,1
15744,622,undirected,1
15744,623,undirected,1
15744,624,undirected,1
15744,625,undirected,1
15744,626,undirected,1
15744,408,undirected,1
15744,607,undirected,1
15744,627,undirected,1
15744,609,undirected,1
15744,628,undirected,1
15744,629,undirected,1
15744,26,undirected,1
15744,27,undirected,1
15744,411,undirected,1
15744,413,undirected,1
15744,611,undirected,1
15744,612,undirected,1
15744,34,undirected,1
15744,630,undirected,1
15744,197,undirected,1
15744,415,undirected,1
15744,631,undirected,1
15744,632,undirected,1
15744,392,undirected,1
15744,633,undirected,1
15744,614,undirected,1
15744,634,undirected,1
15744,615,undirected,1
15744,56,undirected,1
15744,57,undirected,1
15744,635,undirected,1
15744,636,undirected,1
15744,617,undirected,1
15744,618,undirected,1
15744,637,undirected,1
15744,619,undirected,1
15744,302,undirected,1
15744,96,undirected,1
16047,343,undirected,1
16047,2701,undirected,1
16047,342,undirected,1
16047,315,undirected,1
16047,5348,undirected,1
16047,5168,undirected,1
16047,10,undirected,1
16047,1996,undirected,1
16047,1645,undirected,1
16047,70,undirected,1
16047,104,undirected,1
16047,1464,undirected,1
16047,5170,undirected,1
16047,426,undirected,1
16047,15,undirected,1
16047,5349,undirected,1
16047,389,undirected,1
16047,19,undirected,1
16047,279,undirected,1
16047,2267,undirected,1
16047,22,undirected,1
16047,310,undirected,1
16047,26,undirected,1
16047,28,undirected,1
16047,456,undirected,1
16047,5350,undirected,1
16047,354,undirected,1
16047,413,undirected,1
16047,5351,undirected,1
16047,34,undirected,1
16047,1369,undirected,1
16047,5172,undirected,1
16047,5352,undirected,1
16047,40,undirected,1
16047,1642,undirected,1
16047,535,undirected,1
16047,5174,undirected,1
16047,130,undirected,1
16047,5353,undirected,1
16047,2220,undirected,1
16047,5178,undirected,1
16047,5180,undirected,1
16047,505,undirected,1
16047,2208,undirected,1
16047,576,undirected,1
16047,5354,undirected,1
16047,293,undirected,1
16047,5355,undirected,1
16047,2701,undirected,1
16047,178,undirected,1
16047,56,undirected,1
16047,1657,undirected,1
16047,60,undirected,1
16047,145,undirected,1
16047,5356,undirected,1
16047,5182,undirected,1
16047,325,undirected,1
16047,95,undirected,1
16047,5184,undirected,1
16047,5357,undirected,1
16047,943,undirected,1
16047,2723,undirected,1
16048,441,undirected,1
16048,5358,undirected,1
16048,5359,undirected,1
16048,56,undirected,1
16048,5360,undirected,1
16048,26,undirected,1
16048,4354,undirected,1
16048,5361,undirected,1
16048,1421,undirected,1
16048,1624,undirected,1
16048,239,undirected,1
16048,1094,undirected,1
16048,3032,undirected,1
16048,52,undirected,1
16048,5362,undirected,1
16048,19,undirected,1
16048,5363,undirected,1
5248,2427,undirected,1
5248,2530,undirected,1
5248,4971,undirected,1
5248,1195,undirected,1
5248,5248,undirected,1
5248,5364,undirected,1
5248,71,undirected,1
5248,5365,undirected,1
5248,19,undirected,1
5248,116,undirected,1
5248,2522,undirected,1
5248,1168,undirected,1
5248,5366,undirected,1
5248,1599,undirected,1
5248,26,undirected,1
5248,1008,undirected,1
5248,900,undirected,1
5248,457,undirected,1
5248,1828,undirected,1
5248,5367,undirected,1
5248,52,undirected,1
5248,289,undirected,1
5248,51,undirected,1
5248,5368,undirected,1
5248,56,undirected,1
5248,466,undirected,1
5248,5255,undirected,1
5248,1160,undirected,1
5248,1334,undirected,1
5248,63,undirected,1
5248,517,undirected,1
5248,266,undirected,1
5248,64,undirected,1
5248,2382,undirected,1
15925,5369,undirected,1
15925,2325,undirected,1
15925,3261,undirected,1
15925,71,undirected,1
15925,384,undirected,1
15925,5370,undirected,1
15925,5371,undirected,1
15925,1417,undirected,1
15925,83,undirected,1
15925,4673,undirected,1
15925,3283,undirected,1
15925,5372,undirected,1
15925,56,undirected,1
15925,60,undirected,1
15925,299,undirected,1
15925,5373,undirected,1
15925,733,undirected,1
15925,5374,undirected,1
15925,5375,undirected,1
